table_name,field_name,language,translation,record_id,record_sub_id,field_value
stop_times,stop_headsign,en,"Yamagoe via Karasuma Imadegawa (Subway Imadegawa Station), Kinkakuji Temple, Ryoanji Temple and Butsudai Hirosawako (Bukkyo Univ. Hirosawa Campus)",,,烏丸今出川・金閣寺・龍安寺・佛大広沢校・山越
stop_times,stop_headsign,ja,"烏丸今出川・四条河原町・三条京阪",,,烏丸今出川・四条河原町・三条京阪
stop_times,stop_headsign,en,"Sanjo Keihan via Karasuma Imadegawa (Subway Imadegawa Station) and Shijo Kawaramachi",,,烏丸今出川・四条河原町・三条京阪
stop_times,stop_headsign,ja,"烏丸今出川・四条河原町・四条京阪",,,烏丸今出川・四条河原町・四条京阪
stop_times,stop_headsign,en,"Shijo Keihan via Karasuma Imadegawa (Subway Imadegawa Station) and Shijo Kawaramachi",,,烏丸今出川・四条河原町・四条京阪
stop_times,stop_headsign,ja,"烏丸今出川・出町柳駅・銀閣寺・錦林車庫",,,烏丸今出川・出町柳駅・銀閣寺・錦林車庫
stop_times,stop_headsign,en,"Kinrin Shako via Karasuma Imadegawa (Subway Imadegawa Station) and Ginkakuji Temple",,,烏丸今出川・出町柳駅・銀閣寺・錦林車庫
stop_times,stop_headsign,ja,"烏丸今出川・千本今出川・四条大宮",,,烏丸今出川・千本今出川・四条大宮
stop_times,stop_headsign,en,"Shijo Omiya via Karasuma Imadegawa (Subway Imadegawa Station) and Senbon Imadegawa",,,烏丸今出川・千本今出川・四条大宮
stop_times,stop_headsign,ja,"烏丸今出川・百万遍・祇園",,,烏丸今出川・百万遍・祇園
stop_times,stop_headsign,en,"Gion via Karasuma Imadegawa (Subway Imadegawa Station) and Hyakumanben",,,烏丸今出川・百万遍・祇園
stop_times,stop_headsign,ja,"烏丸今出川・北野天満宮・西大路四条",,,烏丸今出川・北野天満宮・西大路四条
stop_times,stop_headsign,en,"Nishioji Shijo via Karasuma Imadegawa (Subway Imadegawa Station) and Kitano-tenmangu Shrine",,,烏丸今出川・北野天満宮・西大路四条
stop_times,stop_headsign,ja,"烏丸北大路",,,烏丸北大路
stop_times,stop_headsign,en,"Karasuma Kitaoji",,,烏丸北大路
stop_times,stop_headsign,ja,"映画村・山越",,,映画村・山越
stop_times,stop_headsign,en,"Yamagoe via Eigamura",,,映画村・山越
stop_times,stop_headsign,ja,"横大路車庫",,,横大路車庫
stop_times,stop_headsign,en,"Yokooji Shako",,,横大路車庫
stop_times,stop_headsign,ja,"岡崎公園 平安神宮・銀閣寺・岩倉",,,岡崎公園 平安神宮・銀閣寺・岩倉
stop_times,stop_headsign,en,"Iwakura via Heian-jingu Shrine and Ginkakuji Temple",,,岡崎公園 平安神宮・銀閣寺・岩倉
stop_times,stop_headsign,ja,"岡崎公園 平安神宮・修学院道",,,岡崎公園 平安神宮・修学院道
stop_times,stop_headsign,en,"Shugakuin-michi via Heian-jingu Shrine",,,岡崎公園 平安神宮・修学院道
stop_times,stop_headsign,ja,"下鴨神社・四条河原町",,,下鴨神社・四条河原町
stop_times,stop_headsign,en,"Shijo Kawaramachi via Shimogamo-jinja Shrine",,,下鴨神社・四条河原町
stop_times,stop_headsign,ja,"下鴨神社・四条河原町・京都駅",,,下鴨神社・四条河原町・京都駅
stop_times,stop_headsign,en,"Kyoto Station via Shimogamo-jinja Shrine and Shijo Kawaramachi",,,下鴨神社・四条河原町・京都駅
stop_times,stop_headsign,ja,"下鴨神社・出町柳駅",,,下鴨神社・出町柳駅
stop_times,stop_headsign,en,"Demachiyanagi Station via Shimogamo-jinja Shrine",,,下鴨神社・出町柳駅
stop_times,stop_headsign,ja,"下鴨神社・上賀茂神社・西賀茂車庫",,,下鴨神社・上賀茂神社・西賀茂車庫
stop_times,stop_headsign,en,"Nishigamo Shako via Shimogamo-jinja Shrine and Kamigamo-jinja Shrine",,,下鴨神社・上賀茂神社・西賀茂車庫
stop_times,stop_headsign,ja,"下鴨神社・北大路バスターミナル",,,下鴨神社・北大路バスターミナル
stop_times,stop_headsign,en,"Kitaoji Bus Terminal (Subway Kitaoji Station) via Shimogamo-jinja Shrine",,,下鴨神社・北大路バスターミナル
stop_times,stop_headsign,ja,"下鴨神社・北大路バスターミナル・金閣寺",,,下鴨神社・北大路バスターミナル・金閣寺
stop_times,stop_headsign,en,"Kinkakuji Temple via Shimogamo-jinja Shrine and Kitaoji Bus Terminal (Subway Kitaoji Station)",,,下鴨神社・北大路バスターミナル・金閣寺
stop_times,stop_headsign,ja,"下桂・桂駅東口",,,下桂・桂駅東口
stop_times,stop_headsign,en,"Katsura Station (Higashiguchi) via Shimo-Katsura",,,下桂・桂駅東口
stop_times,stop_headsign,ja,"下桂・桂高校",,,下桂・桂高校
stop_times,stop_headsign,en,"Katsura Koko via Shimo-Katsura",,,下桂・桂高校
stop_times,stop_headsign,ja,"下鳥羽・横大路車庫",,,下鳥羽・横大路車庫
stop_times,stop_headsign,en,"Yokooji Shako via Shimotoba",,,下鳥羽・横大路車庫
stop_times,stop_headsign,ja,"河原町三条",,,河原町三条
stop_times,stop_headsign,en,"Kawaramachi Sanjo",,,河原町三条
stop_times,stop_headsign,ja,"葛野大路通・西京極駅・太秦天神川駅",,,葛野大路通・西京極駅・太秦天神川駅
stop_times,stop_headsign,en,"Subway Uzumasa Tenjingawa Station via Kadonoojidori and Nishikyogoku Station",,,葛野大路通・西京極駅・太秦天神川駅
stop_times,stop_headsign,ja,"岩倉操車場",,,岩倉操車場
stop_times,stop_headsign,en,"Iwakura Soshajo",,,岩倉操車場
stop_times,stop_headsign,ja,"祇園・熊野神社・西ノ京円町",,,祇園・熊野神社・西ノ京円町
stop_times,stop_headsign,en,"Nishinokyo Enmachi via Gion and Kumano-jinja Shrine",,,祇園・熊野神社・西ノ京円町
stop_times,stop_headsign,ja,"祇園・熊野神社・東天王町・錦林車庫",,,祇園・熊野神社・東天王町・錦林車庫
stop_times,stop_headsign,en,"Kinrin Shako via Gion, Kumano-jinja Shrine and Higashitennocho",,,祇園・熊野神社・東天王町・錦林車庫
stop_times,stop_headsign,ja,"祇園・熊野神社・東天王町・銀閣寺",,,祇園・熊野神社・東天王町・銀閣寺
stop_times,stop_headsign,en,"Ginkakuji Temple via Gion, Kumano-jinja Shrine and Higashitennocho",,,祇園・熊野神社・東天王町・銀閣寺
stop_times,stop_headsign,ja,"祇園・高野・国際会館駅・岩倉",,,祇園・高野・国際会館駅・岩倉
stop_times,stop_headsign,en,"Iwakura via Gion and Takano",,,祇園・高野・国際会館駅・岩倉
stop_times,stop_headsign,ja,"祇園・三条京阪",,,祇園・三条京阪
stop_times,stop_headsign,en,"Sanjo Keihan via Gion",,,祇園・三条京阪
stop_times,stop_headsign,ja,"祇園・四条烏丸・四条大宮",,,祇園・四条烏丸・四条大宮
stop_times,stop_headsign,en,"Shijo Omiya via Gion and Shijo Karasuma (Subway Shijo Station)",,,祇園・四条烏丸・四条大宮
stop_times,stop_headsign,ja,"祇園・四条河原町・四条烏丸",,,祇園・四条河原町・四条烏丸
stop_times,stop_headsign,en,"Shijo Karasuma (Subway Shijo Station) via Gion and Shijo Kawaramachi",,,祇園・四条河原町・四条烏丸
stop_times,stop_headsign,ja,"祇園・四条河原町・四条烏丸・四条大宮",,,祇園・四条河原町・四条烏丸・四条大宮
stop_times,stop_headsign,en,"Shijo Omiya via Gion, Shijo Kawaramachi and Shijo Karasuma (Subway Shijo Station)",,,祇園・四条河原町・四条烏丸・四条大宮
stop_times,stop_headsign,ja,"祇園・四条河原町・西京極・太秦天神川駅",,,祇園・四条河原町・西京極・太秦天神川駅
stop_times,stop_headsign,en,"Subway Uzumasa Tenjingawa Station via Gion, Shijo Kawaramachi and Nishikyogoku",,,祇園・四条河原町・西京極・太秦天神川駅
stop_times,stop_headsign,ja,"祇園・清水寺・京都駅",,,祇園・清水寺・京都駅
stop_times,stop_headsign,en,"Kyoto Station via Gion and Kiyomizu-dera Temple",,,祇園・清水寺・京都駅
stop_times,stop_headsign,ja,"祇園・清水寺・東福寺",,,祇園・清水寺・東福寺
stop_times,stop_headsign,en,"Tofukuji Temple via Gion and Kiyomizu-dera Temple",,,祇園・清水寺・東福寺
stop_times,stop_headsign,ja,"祇園・清水寺・東福寺・九条車庫",,,祇園・清水寺・東福寺・九条車庫
stop_times,stop_headsign,en,"Kujo Shako via Gion, Kiyomizu-dera Temple and Tofukuji Temple",,,祇園・清水寺・東福寺・九条車庫
stop_times,stop_headsign,ja,"祇園・東山三条・百万遍",,,祇園・東山三条・百万遍
stop_times,stop_headsign,en,"Hyakumanben via Gion and Higashiyama Sanjo (Subway Higashiyama Station)",,,祇園・東山三条・百万遍
stop_times,stop_headsign,ja,"祇園・百万遍・北大路バスターミナル",,,祇園・百万遍・北大路バスターミナル
stop_times,stop_headsign,en,"Kitaoji Bus Terminal (Subway Kitaoji Station) via Gion and Hyakumanben",,,祇園・百万遍・北大路バスターミナル
stop_times,stop_headsign,ja,"祇園・平安神宮",,,祇園・平安神宮
stop_times,stop_headsign,en,"Heian-jingu Shrine via Gion",,,祇園・平安神宮
stop_times,stop_headsign,ja,"祇園・平安神宮・銀閣寺",,,祇園・平安神宮・銀閣寺
stop_times,stop_headsign,en,"Ginkakuji Temple via Gion and Heian-jingu Shrine",,,祇園・平安神宮・銀閣寺
stop_times,stop_headsign,ja,"吉祥院池田町",,,吉祥院池田町
stop_times,stop_headsign,en,"Kisshoin Ikedacho",,,吉祥院池田町
stop_times,stop_headsign,ja,"吉祥院嶋高町・久世橋東詰",,,吉祥院嶋高町・久世橋東詰
stop_times,stop_headsign,en,"Kuzebashi Higashizume via Kisshoin Shimatakamachi",,,吉祥院嶋高町・久世橋東詰
stop_times,stop_headsign,ja,"久我・パルスプラザ・竹田駅西口",,,久我・パルスプラザ・竹田駅西口
stop_times,stop_headsign,en,"Subway Takeda Station (Nishiguchi) via Koga",,,久我・パルスプラザ・竹田駅西口
stop_times,stop_headsign,ja,"久我・南工業団地",,,久我・南工業団地
stop_times,stop_headsign,en,"Minami Kogyodanchi via Koga",,,久我・南工業団地
stop_times,stop_headsign,ja,"久我の杜・ＪＲ長岡京駅（東口）",,,久我の杜・ＪＲ長岡京駅（東口）
stop_times,stop_headsign,en,"JR Nagaokakyo Station via Koganomori",,,久我の杜・ＪＲ長岡京駅（東口）
stop_times,stop_headsign,ja,"久我の杜・菱川",,,久我の杜・菱川
stop_times,stop_headsign,en,"Hishikawa via Koganomori",,,久我の杜・菱川
stop_times,stop_headsign,ja,"久我の杜・免許試験場",,,久我の杜・免許試験場
stop_times,stop_headsign,en,"Menkyo Shikenjo via Koganomori",,,久我の杜・免許試験場
stop_times,stop_headsign,ja,"久我の杜・免許試験場・ＪＲ長岡京駅（東口）",,,久我の杜・免許試験場・ＪＲ長岡京駅（東口）
stop_times,stop_headsign,en,"JR Nagaokakyo Station via Koganomori and Menkyo Shikenjo",,,久我の杜・免許試験場・ＪＲ長岡京駅（東口）
stop_times,stop_headsign,ja,"久我石原町",,,久我石原町
stop_times,stop_headsign,en,"Koga Ishiharacho",,,久我石原町
stop_times,stop_headsign,ja,"久世橋通・地下鉄十条駅・京都駅八条口",,,久世橋通・地下鉄十条駅・京都駅八条口
stop_times,stop_headsign,en,"Kyoto Station (Hachijoguchi) via Subway Jujo Station",,,久世橋通・地下鉄十条駅・京都駅八条口
stop_times,stop_headsign,ja,"久世橋東詰",,,久世橋東詰
stop_times,stop_headsign,en,"Kuzebashi Higashizume",,,久世橋東詰
stop_times,stop_headsign,ja,"久世工業団地",,,久世工業団地
stop_times,stop_headsign,en,"Kuze Kogyodanchi",,,久世工業団地
stop_times,stop_headsign,ja,"久世工業団地・久世殿城町",,,久世工業団地・久世殿城町
stop_times,stop_headsign,en,"Kuze Tonoshirocho via Kuze Kogyodanchi",,,久世工業団地・久世殿城町
stop_times,stop_headsign,ja,"久世殿城町",,,久世殿城町
stop_times,stop_headsign,en,"Kuze Tonoshirocho",,,久世殿城町
stop_times,stop_headsign,ja,"京阪中書島・伏見港公園",,,京阪中書島・伏見港公園
stop_times,stop_headsign,en,"Keihan Chushojima / Fushimiko Koen",,,京阪中書島・伏見港公園
stop_times,stop_headsign,ja,"京阪淀駅",,,京阪淀駅
stop_times,stop_headsign,en,"Keihan Yodo Station",,,京阪淀駅
stop_times,stop_headsign,ja,"京大桂キャンパス・桂坂中央",,,京大桂キャンパス・桂坂中央
stop_times,stop_headsign,en,"Katsurazaka-Chuo via Kyodai Katsura Campus (Kyoto University Katsura Campus)",,,京大桂キャンパス・桂坂中央
stop_times,stop_headsign,ja,"京大桂キャンパス・星の坂・桂坂中央",,,京大桂キャンパス・星の坂・桂坂中央
stop_times,stop_headsign,en,"Katsurazaka-Chuo via Kyodai Katsura Campus (Kyoto University Katsura Campus) and Hoshinosaka",,,京大桂キャンパス・星の坂・桂坂中央
stop_times,stop_headsign,ja,"京都駅",,,京都駅
stop_times,stop_headsign,en,"Kyoto Station",,,京都駅
stop_times,stop_headsign,ja,"京都駅・九条車庫",,,京都駅・九条車庫
stop_times,stop_headsign,en,"Kujo Shako via Kyoto Station",,,京都駅・九条車庫
stop_times,stop_headsign,ja,"京都駅・三十三間堂・清水寺",,,京都駅・三十三間堂・清水寺
stop_times,stop_headsign,en,"Kiyomizu-dera Temple via Kyoto Station and Sanjusangendo",,,京都駅・三十三間堂・清水寺
stop_times,stop_headsign,ja,"京都駅・三十三間堂・東福寺",,,京都駅・三十三間堂・東福寺
stop_times,stop_headsign,en,"Tofukuji Temple via Kyoto Station and Sanjusangendo",,,京都駅・三十三間堂・東福寺
stop_times,stop_headsign,ja,"京都駅・水族館・四条大宮",,,京都駅・水族館・四条大宮
stop_times,stop_headsign,en,"Shijo Omiya via Kyoto Station and Kyoto Suizokukan (Kyoto Aquarium)",,,京都駅・水族館・四条大宮
stop_times,stop_headsign,ja,"京都駅・水族館・鉄道博物館",,,京都駅・水族館・鉄道博物館
stop_times,stop_headsign,en,"Kyoto Tetsudo Hakubutsukan (Kyoto Railway Museum) via Kyoto Station and Kyoto Suizokukan (Kyoto Aquarium)",,,京都駅・水族館・鉄道博物館
stop_times,stop_headsign,ja,"京都駅・清水寺・祇園・平安神宮",,,京都駅・清水寺・祇園・平安神宮
stop_times,stop_headsign,en,"Heian-jingu Shrine via Kyoto Station, Kiyomizu-dera Temple and Gion",,,京都駅・清水寺・祇園・平安神宮
stop_times,stop_headsign,ja,"京都駅・梅小路公園・西大路駅",,,京都駅・梅小路公園・西大路駅
stop_times,stop_headsign,en,"Nishioji Station via Kyoto Station and Umekoji Koen",,,京都駅・梅小路公園・西大路駅
stop_times,stop_headsign,ja,"京都駅八条口",,,京都駅八条口
stop_times,stop_headsign,en,"Kyoto Station (Hachijoguchi)",,,京都駅八条口
stop_times,stop_headsign,ja,"京都駅八条口・九条車庫",,,京都駅八条口・九条車庫
stop_times,stop_headsign,en,"Kujo Shako via Kyoto Station (Hachijoguchi)",,,京都駅八条口・九条車庫
stop_times,stop_headsign,ja,"京都外大",,,京都外大
stop_times,stop_headsign,en,"Kyoto Gaidai (Kyoto University of Foreign Studies)",,,京都外大
stop_times,stop_headsign,ja,"京都外大・松尾橋",,,京都外大・松尾橋
stop_times,stop_headsign,en,"Matsuobashi via Kyoto Gaidai (Kyoto University of Foreign Studies)",,,京都外大・松尾橋
stop_times,stop_headsign,ja,"京都外大・松尾大社・嵐山・大覚寺",,,京都外大・松尾大社・嵐山・大覚寺
stop_times,stop_headsign,en,"Daikakuji Temple via Matsuo-taisha Shrine and Arashiyama",,,京都外大・松尾大社・嵐山・大覚寺
stop_times,stop_headsign,ja,"京都産大",,,京都産大
stop_times,stop_headsign,en,"Kyoto Sangyo University",,,京都産大
stop_times,stop_headsign,ja,"京都市役所・四条河原町",,,京都市役所・四条河原町
stop_times,stop_headsign,en,"Shijo Kawaramachi",,,京都市役所・四条河原町
stop_times,stop_headsign,ja,"京都市役所・四条河原町・京都駅",,,京都市役所・四条河原町・京都駅
stop_times,stop_headsign,en,"Kyoto Station via Shijo Kawaramachi",,,京都市役所・四条河原町・京都駅
stop_times,stop_headsign,ja,"境谷大橋",,,境谷大橋
stop_times,stop_headsign,en,"Sakaidani Ohashi",,,境谷大橋
stop_times,stop_headsign,ja,"錦林車庫",,,錦林車庫
